date,generation,countryName,priceEuroPerMwh
2022-06-27,25239000000.0,Austria,333.9741666666667
2022-06-28,14632000000.0,Austria,362.48083333333335
2022-06-29,12907000000.0,Austria,334.1775
2022-06-30,9437000000.0,Austria,349.8520833333334
2022-07-01,22230000000.0,Austria,330.41249999999997
2022-07-02,26080000000.0,Austria,254.53125
2022-07-03,2936000000.0,Austria,228.53208333333336
2022-07-04,6817000000.0,Austria,347.50541666666663
2022-07-05,20610000000.0,Austria,352.97291666666666
2022-07-06,11264000000.0,Austria,340.63416666666666
2022-07-07,22514000000.0,Austria,309.29333333333335
2022-07-08,51524000000.0,Austria,310.78458333333333
2022-07-09,32053000000.0,Austria,155.33916666666667
2022-07-10,36686000000.0,Austria,142.36749999999998
2022-07-11,15677000000.0,Austria,383.065
2022-07-12,14967000000.0,Austria,398.2908333333333
2022-07-13,25024000000.0,Austria,377.83958333333334
2022-07-14,12533000000.0,Austria,386.6479166666666
2022-07-15,22651000000.0,Austria,386.9845833333333
2022-07-16,14678000000.0,Austria,286.015
2022-07-17,4304000000.0,Austria,250.07208333333332
2022-07-18,398000000.0,Austria,451.2808333333333
2022-07-19,802000000.0,Austria,437.47791666666666
2022-07-20,6865000000.0,Austria,424.56874999999997
2022-07-21,11241000000.0,Austria,451.22166666666664
2022-07-22,8186000000.0,Austria,437.99375000000003
2022-07-23,14808000000.0,Austria,365.9666666666667
2022-07-24,11249000000.0,Austria,327.13958333333335
2022-07-25,13452000000.0,Austria,388.7175
2022-07-26,18324000000.0,Austria,446.4316666666667
2022-07-27,4027000000.0,Austria,468.1970833333333
2022-07-28,6588000000.0,Austria,496.50708333333336
2022-07-29,6206000000.0,Austria,477.77
2022-07-30,25091000000.0,Austria,403.31874999999997
2022-07-31,42514000000.0,Austria,317.22041666666667
2022-08-01,4548000000.0,Austria,435.8945833333333
2022-08-02,5434000000.0,Austria,450.085
2022-08-03,857000000.0,Austria,431.69291666666663
2022-08-04,2591000000.0,Austria,424.17083333333335
2022-08-05,7144000000.0,Austria,409.09375
2022-08-06,49744000000.0,Austria,299.69374999999997
2022-08-07,23583000000.0,Austria,219.79791666666665
2022-08-08,14297000000.0,Austria,378.9675
2022-08-09,27249000000.0,Austria,354.0216666666667
2022-08-10,16216000000.0,Austria,343.4275
2022-08-11,9514000000.0,Austria,390.04041666666666
2022-08-12,4721000000.0,Austria,444.5025
2022-08-13,15122000000.0,Austria,412.2895833333334
2022-08-14,5125000000.0,Austria,378.6645833333334
2022-08-15,2670000000.0,Austria,433.58708333333334
2022-08-16,14032000000.0,Austria,495.4558333333334
2022-08-17,1710000000.0,Austria,554.9599999999999
2022-08-18,6981000000.0,Austria,561.4475
2022-08-19,5556000000.0,Austria,518.3358333333333
2022-08-20,28258000000.0,Austria,462.0754166666666
2022-08-21,51721000000.0,Austria,412.4808333333333
2022-08-22,50684000000.0,Austria,567.7033333333333
2022-08-23,26526000000.0,Austria,618.9641666666666
2022-08-24,21402000000.0,Austria,632.6145833333334
2022-08-25,804000000.0,Austria,633.7687500000001
2022-08-26,1429000000.0,Austria,713.1529166666666
2022-08-27,7523000000.0,Austria,637.3216666666666
2022-08-28,9006000000.0,Austria,548.3783333333333
2022-08-29,12155000000.0,Austria,767.3979166666667
2022-08-30,6168000000.0,Austria,722.42625
